Word 1	Word 2	Count	perMillion
restored	to 	2616	12.147753177623
examples	are 	2615	12.143109541087
hopes	of 	2615	12.143109541087
mountain	range 	2615	12.143109541087
hosted	a 	2614	12.138465904552
listening	to 	2614	12.138465904552
race	was 	2614	12.138465904552
operate	in 	2613	12.133822268016
student	of 	2611	12.124534994944
ties	to 	2611	12.124534994944
class	and 	2605	12.096673175729
summer	and 	2605	12.096673175729
abundance	of 	2604	12.092029539194
fail	to 	2604	12.092029539194
owned	the 	2604	12.092029539194
Street	to 	2604	12.092029539194
project	is 	2603	12.087385902658
applied	for 	2602	12.082742266122
arriving	at 	2602	12.082742266122
grown	in 	2601	12.078098629586
national	championship 	2601	12.078098629586
period	and 	2601	12.078098629586
borders	of 	2599	12.068811356515
divided	between 	2599	12.068811356515
production	company 	2599	12.068811356515
turns	out 	2599	12.068811356515
song	in 	2598	12.064167719979
reach	a 	2597	12.059524083443
function	as 	2595	12.050236810372
approaches	to 	2594	12.045593173836
electoral	district 	2594	12.045593173836
upon	its 	2594	12.045593173836
accommodate	the 	2592	12.036305900764
Affairs	and 	2592	12.036305900764
While	this 	2592	12.036305900764
marriage	was 	2591	12.031662264228
rules	for 	2591	12.031662264228
notably	in 	2589	12.022374991157
provision	of 	2589	12.022374991157
developing	the 	2588	12.017731354621
attack	and 	2587	12.013087718085
counties	in 	2587	12.013087718085
southern	end 	2587	12.013087718085
advice	of 	2586	12.008444081549
ice	cream 	2586	12.008444081549
integral	part 	2586	12.008444081549
unique	to 	2586	12.008444081549
achieve	a 	2585	12.003800445014
especially	when 	2585	12.003800445014
command	and 	2584	11.999156808478
handed	over 	2584	11.999156808478
reconstruction	of 	2584	11.999156808478
resigned	as 	2584	11.999156808478
model	is 	2582	11.989869535406
urban	area 	2582	11.989869535406
starred	as 	2581	11.985225898871
discuss	the 	2579	11.975938625799
right	and 	2579	11.975938625799
raised	the 	2577	11.966651352727
replacement	of 	2577	11.966651352727
classification	of 	2575	11.957364079656
museum	is 	2574	11.952720443120
release	the 	2574	11.952720443120
Cathedral	of 	2573	11.948076806584
quite	a 	2573	11.948076806584
Best	Actor 	2572	11.943433170048
reflects	the 	2572	11.943433170048
national	anthem 	2571	11.938789533513
allowed	him 	2570	11.934145896977
described	it 	2570	11.934145896977
grown	to 	2569	11.929502260441
Martin	Luther 	2569	11.929502260441
ground	in 	2568	11.924858623905
receiving	the 	2568	11.924858623905
requires	the 	2566	11.915571350834
danger	of 	2565	11.910927714298
goal	was 	2565	11.910927714298
civil	service 	2563	11.901640441226
contained	the 	2561	11.892353168155
faith	in 	2561	11.892353168155
miles	of 	2561	11.892353168155
statement	of 	2561	11.892353168155
capital	and 	2560	11.887709531619
greatest	hits 	2560	11.887709531619
mission	was 	2560	11.887709531619
nearly	a 	2560	11.887709531619
susceptible	to 	2559	11.883065895083
benefit	from 	2557	11.873778622012
Costa	Rica 	2557	11.873778622012
encouraged	to 	2557	11.873778622012
ethnic	group 	2556	11.869134985476
Institute	in 	2556	11.869134985476
Iron	Age 	2556	11.869134985476
believed	the 	2555	11.864491348940
exchange	of 	2555	11.864491348940
executive	director 	2555	11.864491348940
fan	of 	2555	11.864491348940
ship	of 	2555	11.864491348940
married	the 	2554	11.859847712404
someone	who 	2554	11.859847712404
John	the 	2553	11.855204075868
rail	line 	2553	11.855204075868
commander	in 	2552	11.850560439333
executive	officer 	2552	11.850560439333
concentrate	on 	2551	11.845916802797
master's	degree 	2551	11.845916802797
critically	acclaimed 	2550	11.841273166261
did	a 	2550	11.841273166261
falls	in 	2550	11.841273166261
come	out 	2549	11.836629529725
guns	and 	2549	11.836629529725
King	Henry 	2549	11.836629529725
money	from 	2549	11.836629529725
presidential	candidate 	2549	11.836629529725
dressed	in 	2548	11.831985893189
job	as 	2548	11.831985893189
June	and 	2548	11.831985893189
appearing	on 	2547	11.827342256654
career	and 	2547	11.827342256654
French	army 	2547	11.827342256654
like	his 	2547	11.827342256654
design	for 	2546	11.822698620118
fails	to 	2546	11.822698620118
whom	they 	2546	11.822698620118
slightly	different 	2544	11.813411347046
criticized	by 	2542	11.804124073975
Tales	of 	2542	11.804124073975
lasted	for 	2541	11.799480437439
beat	the 	2540	11.794836800903
countries	of 	2539	11.790193164367
basketball	team 	2537	11.780905891296
letters	of 	2537	11.780905891296
tomb	of 	2537	11.780905891296
venue	for 	2537	11.780905891296
writer	of 	2537	11.780905891296
Britain	in 	2536	11.776262254760
drawn	by 	2536	11.776262254760
education	at 	2534	11.766974981688
Spanish	and 	2534	11.766974981688
stores	in 	2534	11.766974981688
book	and 	2533	11.762331345153
vary	from 	2532	11.757687708617
national	average 	2531	11.753044072081
rd	century 	2531	11.753044072081
Smith	was 	2531	11.753044072081
funds	to 	2530	11.748400435545
names	in 	2529	11.743756799010
vice	versa 	2528	11.739113162474
ends	of 	2527	11.734469525938
investment	in 	2527	11.734469525938
safety	of 	2527	11.734469525938
expand	the 	2526	11.729825889402
heard	in 	2526	11.729825889402
positions	of 	2526	11.729825889402
aircraft	in 	2525	11.725182252866
broke	up 	2524	11.720538616331
prepare	for 	2524	11.720538616331
shifted	to 	2524	11.720538616331
subject	matter 	2524	11.720538616331
fictional	character 	2523	11.715894979795
kill	the 	2523	11.715894979795
overlooking	the 	2523	11.715894979795
case	for 	2522	11.711251343259
visits	to 	2522	11.711251343259
western	and 	2522	11.711251343259
languages	of 	2521	11.706607706723
start	a 	2521	11.706607706723
pages	of 	2520	11.701964070187
quantum	mechanics 	2520	11.701964070187
supplied	by 	2520	11.701964070187
allowing	for 	2519	11.697320433652
expanded	the 	2519	11.697320433652
interest	of 	2519	11.697320433652
today	as 	2519	11.697320433652
despite	having 	2518	11.692676797116
learned	that 	2518	11.692676797116
seek	to 	2518	11.692676797116
submitted	to 	2518	11.692676797116
Association	and 	2517	11.688033160580
churches	and 	2517	11.688033160580
parish	in 	2516	11.683389524044
activities	and 	2515	11.678745887508
impressed	by 	2515	11.678745887508
junior	high 	2515	11.678745887508
removing	the 	2515	11.678745887508
date	from 	2514	11.674102250973
escape	the 	2514	11.674102250973
suburbs	of 	2514	11.674102250973
virtue	of 	2514	11.674102250973
road	from 	2513	11.669458614437
Temple	in 	2512	11.664814977901
little	or 	2511	11.660171341365
others	to 	2511	11.660171341365
Sea	of 	2511	11.660171341365
Adolf	Hitler 	2510	11.655527704830
Green	Party 	2510	11.655527704830
King	Charles 	2510	11.655527704830
required	the 	2510	11.655527704830
recovered	from 	2509	11.650884068294
ship	to 	2509	11.650884068294
clubs	in 	2508	11.646240431758
letter	from 	2508	11.646240431758
numerous	other 	2508	11.646240431758
reached	its 	2508	11.646240431758
root	of 	2508	11.646240431758
bound	to 	2507	11.641596795222
graduate	of 	2507	11.641596795222
again	with 	2506	11.636953158686
turn	the 	2506	11.636953158686
upon	which 	2506	11.636953158686
felt	the 	2505	11.632309522151
light	rail 	2505	11.632309522151
offered	in 	2505	11.632309522151
workers	in 	2504	11.627665885615
conducted	a 	2503	11.623022249079
rejection	of 	2503	11.623022249079
distributed	by 	2502	11.618378612543
variants	of 	2502	11.618378612543
Israel	and 	2500	11.609091339472
larger	and 	2500	11.609091339472
performance	at 	2500	11.609091339472
resources	and 	2500	11.609091339472
roots	of 	2500	11.609091339472
behind	a 	2499	11.604447702936
Trinity	College 	2499	11.604447702936
General	Staff 	2498	11.599804066400
concerns	about 	2497	11.595160429864
retain	the 	2496	11.590516793328
aimed	to 	2495	11.585873156793
words	and 	2495	11.585873156793
free	agent 	2494	11.581229520257
Methodist	Church 	2494	11.581229520257
ran	the 	2494	11.581229520257
suggested	by 	2494	11.581229520257
assault	on 	2493	11.576585883721
diversity	of 	2493	11.576585883721
find	that 	2492	11.571942247185
closely	with 	2491	11.567298610650
resignation	of 	2491	11.567298610650
common	for 	2490	11.562654974114
office	for 	2490	11.562654974114
remake	of 	2490	11.562654974114
lands	of 	2489	11.558011337578
opportunity	for 	2489	11.558011337578
variations	of 	2489	11.558011337578
aid	in 	2488	11.553367701042
Avenue	in 	2488	11.553367701042
bid	for 	2488	11.553367701042
story	in 	2488	11.553367701042
agreement	was 	2487	11.548724064506
emerged	from 	2487	11.548724064506
However	in 	2487	11.548724064506
past	and 	2487	11.548724064506
treated	with 	2487	11.548724064506
considering	the 	2486	11.544080427971
joined	in 	2486	11.544080427971
privately	owned 	2486	11.544080427971
victory	at 	2486	11.544080427971
bit	of 	2485	11.539436791435
presentation	of 	2485	11.539436791435
pursue	a 	2485	11.539436791435
twice	in 	2485	11.539436791435
connects	the 	2484	11.534793154899
got	to 	2484	11.534793154899
income	tax 	2484	11.534793154899
While	most 	2484	11.534793154899
Commonwealth	of 	2483	11.530149518363
energy	is 	2483	11.530149518363
pass	the 	2483	11.530149518363
Research	Center 	2483	11.530149518363
noted	in 	2482	11.525505881827
amendment	to 	2481	11.520862245292
open	and 	2481	11.520862245292
Award	from 	2480	11.516218608756
divisions	of 	2480	11.516218608756
obliged	to 	2480	11.516218608756
perform	a 	2480	11.516218608756
race	and 	2480	11.516218608756
workers	and 	2480	11.516218608756
reported	by 	2477	11.502287699148
means	the 	2475	11.493000426077
resolution	of 	2475	11.493000426077
limited	edition 	2474	11.488356789541
forcing	the 	2473	11.483713153005
governing	body 	2473	11.483713153005
private	sector 	2473	11.483713153005
provincial	election 	2473	11.483713153005
far	away 	2472	11.479069516470
physical	and 	2472	11.479069516470
Science	in 	2472	11.479069516470
increases	in 	2471	11.474425879934
theory	that 	2471	11.474425879934
premiered	on 	2470	11.469782243398
unaware	of 	2470	11.469782243398
investigate	the 	2469	11.465138606862
decide	to 	2468	11.460494970326
winning	a 	2468	11.460494970326
court	to 	2467	11.455851333791
official	language 	2467	11.455851333791
road	is 	2467	11.455851333791
Royal	Canadian 	2465	11.446564060719
fight	the 	2464	11.441920424183
knocked	out 	2464	11.441920424183
ancient	times 	2463	11.437276787647
California	in 	2463	11.437276787647
studied	in 	2463	11.437276787647
akin	to 	2462	11.432633151112
paid	to 	2461	11.427989514576
stations	and 	2460	11.423345878040
parent	company 	2459	11.418702241504
property	and 	2458	11.414058604969
reside	in 	2458	11.414058604969
transition	from 	2458	11.414058604969
China	in 	2457	11.409414968433
Little	is 	2457	11.409414968433
match	in 	2457	11.409414968433
research	into 	2457	11.409414968433
writing	for 	2457	11.409414968433
mathematics	and 	2456	11.404771331897
placing	the 	2456	11.404771331897
arm	of 	2455	11.400127695361
know	the 	2455	11.400127695361
European	and 	2454	11.395484058825
German	Army 	2454	11.395484058825
went	out 	2454	11.395484058825
width	of 	2454	11.395484058825
chose	the 	2453	11.390840422290
distinguished	by 	2453	11.390840422290
look	for 	2453	11.390840422290
observed	that 	2453	11.390840422290
residence	in 	2453	11.390840422290
excluded	from 	2452	11.386196785754
things	that 	2452	11.386196785754
London	Borough 	2451	11.381553149218
powers	to 	2451	11.381553149218
seeing	the 	2451	11.381553149218
another	of 	2450	11.376909512682
tropical	storm 	2450	11.376909512682
arranged	in 	2449	11.372265876146
beside	the 	2449	11.372265876146
cause	a 	2449	11.372265876146
removed	the 	2449	11.372265876146
side	to 	2449	11.372265876146
White	Sox 	2449	11.372265876146
recognize	the 	2447	11.362978603075
scholars	have 	2447	11.362978603075
abolished	in 	2446	11.358334966539
boys	and 	2446	11.358334966539
Democratic	Republic 	2445	11.353691330003
evening	of 	2445	11.353691330003
arrangement	of 	2444	11.349047693467
concepts	of 	2444	11.349047693467
call	the 	2443	11.344404056932
losing	the 	2442	11.339760420396
provisions	of 	2442	11.339760420396
level	in 	2441	11.335116783860
themes	of 	2441	11.335116783860
requirements	of 	2440	11.330473147324
cast	as 	2439	11.325829510789
decided	not 	2439	11.325829510789
God	is 	2439	11.325829510789
comply	with 	2438	11.321185874253
student	at 	2438	11.321185874253
titles	in 	2438	11.321185874253
finished	second 	2437	11.316542237717
go	into 	2437	11.316542237717
interviews	with 	2437	11.316542237717
League	Cup 	2437	11.316542237717
performances	of 	2437	11.316542237717
perception	of 	2436	11.311898601181
places	of 	2436	11.311898601181
scale	of 	2436	11.311898601181
sensitive	to 	2436	11.311898601181
championship	game 	2435	11.307254964645
Old	Norse 	2435	11.307254964645
opposite	the 	2435	11.307254964645
sports	and 	2435	11.307254964645
hometown	of 	2433	11.297967691574
summers	and 	2433	11.297967691574
distinction	of 	2432	11.293324055038
Jones	and 	2432	11.293324055038
US	Army 	2432	11.293324055038
Eventually	the 	2431	11.288680418502
ballots	cast 	2430	11.284036781966
emerged	in 	2430	11.284036781966
temperature	is 	2430	11.284036781966
Emmy	Award 	2429	11.279393145431
hospital	and 	2429	11.279393145431
least	three 	2428	11.274749508895
settlement	was 	2428	11.274749508895
limited	by 	2427	11.270105872359
shared	by 	2427	11.270105872359
best	friend 	2426	11.265462235823
Central	Bank 	2426	11.265462235823
films	of 	2426	11.265462235823
last	year 	2426	11.265462235823
objected	to 	2426	11.265462235823
opposed	by 	2426	11.265462235823
turning	point 	2426	11.265462235823
explore	the 	2425	11.260818599287
recognized	the 	2424	11.256174962752
aid	to 	2423	11.251531326216
Baptist	Church 	2423	11.251531326216
developments	in 	2423	11.251531326216
new	government 	2423	11.251531326216
roots	in 	2423	11.251531326216
realm	of 	2422	11.246887689680
While	not 	2422	11.246887689680
find	out 	2421	11.242244053144
reason	to 	2421	11.242244053144
recommended	that 	2421	11.242244053144
settled	by 	2421	11.242244053144
asked	him 	2420	11.237600416609
contributor	to 	2420	11.237600416609
throne	of 	2420	11.237600416609
twice	as 	2420	11.237600416609
courses	in 	2419	11.232956780073
indicated	by 	2418	11.228313143537
instances	of 	2418	11.228313143537
rate	is 	2418	11.228313143537
placed	under 	2417	11.223669507001
policies	of 	2417	11.223669507001
Sciences	and 	2417	11.223669507001
either	in 	2416	11.219025870465
rock	music 	2416	11.219025870465
upgraded	to 	2416	11.219025870465
number	and 	2415	11.214382233930
architecture	and 	2414	11.209738597394
competition	for 	2414	11.209738597394
Graduate	School 	2414	11.209738597394
California	State 	2413	11.205094960858
concerned	about 	2412	11.200451324322
new	building 	2412	11.200451324322
captured	and 	2411	11.195807687786
Classification	system 	2411	11.195807687786
person	is 	2411	11.195807687786
Award	and 	2410	11.191164051251
contents	of 	2410	11.191164051251
virtually	all 	2410	11.191164051251
accepted	as 	2409	11.186520414715
credit	for 	2409	11.186520414715
Crown	of 	2409	11.186520414715
spent	most 	2409	11.186520414715
using	this 	2409	11.186520414715
intended	as 	2408	11.181876778179
reunited	with 	2408	11.181876778179
route	from 	2407	11.177233141643
community	is 	2406	11.172589505108
Court	for 	2406	11.172589505108
different	ways 	2405	11.167945868572
orders	to 	2405	11.167945868572
proposed	the 	2404	11.163302232036
rules	and 	2404	11.163302232036
board	and 	2403	11.158658595500
career	was 	2403	11.158658595500
inside	of 	2403	11.158658595500
caught	in 	2401	11.149371322429
officer	and 	2401	11.149371322429
players	who 	2400	11.144727685893
counties	of 	2399	11.140084049357
Egypt	and 	2399	11.140084049357
action	and 	2398	11.135440412821
construct	a 	2398	11.135440412821
measure	the 	2396	11.126153139750
single	was 	2396	11.126153139750
stars	in 	2395	11.121509503214
animated	series 	2394	11.116865866678
uses	of 	2394	11.116865866678
magnitude	of 	2393	11.112222230142
arrived	on 	2392	11.107578593606
Oxford	University 	2391	11.102934957071
runs	and 	2391	11.102934957071
unlikely	to 	2391	11.102934957071
