Word 1	Word 2	Count	perMillion
sporting	and 	306	1.420952779951
stopped	to 	306	1.420952779951
stores	of 	306	1.420952779951
suspects	that 	306	1.420952779951
treatments	are 	306	1.420952779951
trust	to 	306	1.420952779951
tumor	cells 	306	1.420952779951
uncle	was 	306	1.420952779951
Ural	Mountains 	306	1.420952779951
usual	for 	306	1.420952779951
vastly	different 	306	1.420952779951
veracity	of 	306	1.420952779951
virtual	world 	306	1.420952779951
visited	and 	306	1.420952779951
volleyball	and 	306	1.420952779951
waters	to 	306	1.420952779951
abbey	church 	305	1.416309143416
abdicated	in 	305	1.416309143416
Accreditation	of 	305	1.416309143416
admired	for 	305	1.416309143416
agenda	for 	305	1.416309143416
aggregator	Rotten 	305	1.416309143416
aground	on 	305	1.416309143416
aim	for 	305	1.416309143416
altercation	with 	305	1.416309143416
Andrew	and 	305	1.416309143416
Antonio	and 	305	1.416309143416
apparently	not 	305	1.416309143416
Arctic	and 	305	1.416309143416
arrests	and 	305	1.416309143416
Article	I 	305	1.416309143416
athlete	in 	305	1.416309143416
bred	to 	305	1.416309143416
cable	to 	305	1.416309143416
camps	of 	305	1.416309143416
capitulation	of 	305	1.416309143416
Carpathian	Mountains 	305	1.416309143416
CBS	Records 	305	1.416309143416
clubs	such 	305	1.416309143416
coal	miners 	305	1.416309143416
Commerce	Clause 	305	1.416309143416
controls	were 	305	1.416309143416
Cosby	Show 	305	1.416309143416
Count	Basie 	305	1.416309143416
couple	was 	305	1.416309143416
dam	at 	305	1.416309143416
database	management 	305	1.416309143416
deciduous	forests 	305	1.416309143416
departed	San 	305	1.416309143416
destroying	a 	305	1.416309143416
display	their 	305	1.416309143416
DJ	and 	305	1.416309143416
Dukedom	of 	305	1.416309143416
elects	one 	305	1.416309143416
Emma	Frost 	305	1.416309143416
ensures	the 	305	1.416309143416
executed	and 	305	1.416309143416
expected	by 	305	1.416309143416
extent	by 	305	1.416309143416
fantasy	film 	305	1.416309143416
feudal	system 	305	1.416309143416
formal	name 	305	1.416309143416
Francis	Drake 	305	1.416309143416
Geographic	Society 	305	1.416309143416
glass	or 	305	1.416309143416
guidance	to 	305	1.416309143416
heritage	railway 	305	1.416309143416
herself	into 	305	1.416309143416
involved	were 	305	1.416309143416
Isthmian	League 	305	1.416309143416
Jennifer	Lopez 	305	1.416309143416
labs	and 	305	1.416309143416
learning	how 	305	1.416309143416
limit	and 	305	1.416309143416
Looking	Glass 	305	1.416309143416
Mans	Series 	305	1.416309143416
marker	of 	305	1.416309143416
Mother	Earth 	305	1.416309143416
Mount	Washington 	305	1.416309143416
moves	through 	305	1.416309143416
ones	with 	305	1.416309143416
pig	iron 	305	1.416309143416
plantations	and 	305	1.416309143416
pollution	from 	305	1.416309143416
pools	of 	305	1.416309143416
Portland	cement 	305	1.416309143416
price	controls 	305	1.416309143416
promotion	was 	305	1.416309143416
protection	was 	305	1.416309143416
puppet	state 	305	1.416309143416
quality	that 	305	1.416309143416
quotes	the 	305	1.416309143416
railroad	lines 	305	1.416309143416
raw	and 	305	1.416309143416
relegation	zone 	305	1.416309143416
repel	the 	305	1.416309143416
respecting	the 	305	1.416309143416
response	by 	305	1.416309143416
retail	trade 	305	1.416309143416
reused	in 	305	1.416309143416
Review	Board 	305	1.416309143416
ring	on 	305	1.416309143416
Rush	and 	305	1.416309143416
Sixth	Fleet 	305	1.416309143416
Stockholm	and 	305	1.416309143416
threw	out 	305	1.416309143416
titular	character 	305	1.416309143416
Today	they 	305	1.416309143416
torpedoes	and 	305	1.416309143416
Treaty	Organization 	305	1.416309143416
virus	is 	305	1.416309143416
wagons	and 	305	1.416309143416
Williams	to 	305	1.416309143416
women's	football 	305	1.416309143416
acceptance	in 	304	1.411665506880
accusation	of 	304	1.411665506880
Algerian	War 	304	1.411665506880
amongst	many 	304	1.411665506880
arrested	the 	304	1.411665506880
Asian	financial 	304	1.411665506880
auction	for 	304	1.411665506880
Austrian	Succession 	304	1.411665506880
await	the 	304	1.411665506880
Barry	was 	304	1.411665506880
Bharatiya	Janata 	304	1.411665506880
blame	on 	304	1.411665506880
Brittany	and 	304	1.411665506880
categorized	by 	304	1.411665506880
causing	some 	304	1.411665506880
celestial	bodies 	304	1.411665506880
Cleveland	Cavaliers 	304	1.411665506880
coffin	was 	304	1.411665506880
compression	and 	304	1.411665506880
conspiracy	against 	304	1.411665506880
contention	for 	304	1.411665506880
contrast	the 	304	1.411665506880
Cricket	Association 	304	1.411665506880
daytime	soap 	304	1.411665506880
demand	a 	304	1.411665506880
Denver	Nuggets 	304	1.411665506880
distributing	the 	304	1.411665506880
dock	at 	304	1.411665506880
drew	to 	304	1.411665506880
escape	by 	304	1.411665506880
expanding	to 	304	1.411665506880
factors	including 	304	1.411665506880
favor	and 	304	1.411665506880
Flying	Cross 	304	1.411665506880
freedom	fighter 	304	1.411665506880
Gothic	and 	304	1.411665506880
grave	was 	304	1.411665506880
guarantees	that 	304	1.411665506880
guidelines	and 	304	1.411665506880
guitarist	in 	304	1.411665506880
guitarist	John 	304	1.411665506880
highway	through 	304	1.411665506880
Horse	Brigade 	304	1.411665506880
Houston	in 	304	1.411665506880
illegal	for 	304	1.411665506880
improved	his 	304	1.411665506880
increasingly	being 	304	1.411665506880
Islands	for 	304	1.411665506880
keeping	it 	304	1.411665506880
laying	of 	304	1.411665506880
legions	of 	304	1.411665506880
lends	itself 	304	1.411665506880
librarian	of 	304	1.411665506880
liquid	hydrogen 	304	1.411665506880
Madison	and 	304	1.411665506880
mainstream	of 	304	1.411665506880
mobilization	of 	304	1.411665506880
Motor	Trend 	304	1.411665506880
musicians	including 	304	1.411665506880
negative	charge 	304	1.411665506880
October	that 	304	1.411665506880
oldest	extant 	304	1.411665506880
orbiting	the 	304	1.411665506880
painters	and 	304	1.411665506880
patrol	boat 	304	1.411665506880
Pavilion	in 	304	1.411665506880
performer	of 	304	1.411665506880
permanent	display 	304	1.411665506880
personality	is 	304	1.411665506880
personally	led 	304	1.411665506880
physician	in 	304	1.411665506880
Piano	Sonata 	304	1.411665506880
pistol	and 	304	1.411665506880
poem	on 	304	1.411665506880
possessions	and 	304	1.411665506880
practices	were 	304	1.411665506880
premature	death 	304	1.411665506880
Presbyterian	minister 	304	1.411665506880
pressed	to 	304	1.411665506880
prison	term 	304	1.411665506880
protected	and 	304	1.411665506880
provinces	to 	304	1.411665506880
purification	of 	304	1.411665506880
registered	trademark 	304	1.411665506880
removed	during 	304	1.411665506880
removing	a 	304	1.411665506880
representing	an 	304	1.411665506880
resisted	by 	304	1.411665506880
ride	a 	304	1.411665506880
Road	Studios 	304	1.411665506880
robust	and 	304	1.411665506880
Rockefeller	Foundation 	304	1.411665506880
rose	by 	304	1.411665506880
Russia	has 	304	1.411665506880
Sacramento	River 	304	1.411665506880
safety	regulations 	304	1.411665506880
scent	of 	304	1.411665506880
seconds	later 	304	1.411665506880
significance	as 	304	1.411665506880
sings	a 	304	1.411665506880
stamps	and 	304	1.411665506880
steadily	increased 	304	1.411665506880
stem	of 	304	1.411665506880
sticks	and 	304	1.411665506880
straight	up 	304	1.411665506880
sue	for 	304	1.411665506880
Take	My 	304	1.411665506880
thesis	of 	304	1.411665506880
throne	by 	304	1.411665506880
Times	Book 	304	1.411665506880
toll	roads 	304	1.411665506880
toward	his 	304	1.411665506880
traditional	name 	304	1.411665506880
traits	that 	304	1.411665506880
treasurer	and 	304	1.411665506880
trigonometric	functions 	304	1.411665506880
trips	and 	304	1.411665506880
Turkish	Cypriots 	304	1.411665506880
Uruguay	and 	304	1.411665506880
visibility	and 	304	1.411665506880
Wildlife	Trust 	304	1.411665506880
wind	direction 	304	1.411665506880
worldwide	for 	304	1.411665506880
wrong	in 	304	1.411665506880
younger	daughter 	304	1.411665506880
accessed	through 	303	1.407021870344
advocate	the 	303	1.407021870344
amateur	football 	303	1.407021870344
avatar	of 	303	1.407021870344
bags	of 	303	1.407021870344
bald	eagles 	303	1.407021870344
Baldwin	was 	303	1.407021870344
Baseball	All 	303	1.407021870344
Bell	Telephone 	303	1.407021870344
bishops	to 	303	1.407021870344
boxing	and 	303	1.407021870344
Breton	Island 	303	1.407021870344
builds	on 	303	1.407021870344
Cal	Poly 	303	1.407021870344
cannon	was 	303	1.407021870344
Christopher	Wren 	303	1.407021870344
city's	largest 	303	1.407021870344
coin	toss 	303	1.407021870344
Creative	Arts 	303	1.407021870344
cricket	is 	303	1.407021870344
currents	of 	303	1.407021870344
Darth	Vader 	303	1.407021870344
Dead	Man's 	303	1.407021870344
devices	can 	303	1.407021870344
directors	to 	303	1.407021870344
dual	role 	303	1.407021870344
electron	microscope 	303	1.407021870344
elsewhere	on 	303	1.407021870344
enforcement	agency 	303	1.407021870344
exerted	a 	303	1.407021870344
explain	this 	303	1.407021870344
extensively	to 	303	1.407021870344
flows	and 	303	1.407021870344
Frederick	Douglass 	303	1.407021870344
garnered	the 	303	1.407021870344
genus	are 	303	1.407021870344
gods	in 	303	1.407021870344
inscriptions	of 	303	1.407021870344
interaction	is 	303	1.407021870344
involvement	and 	303	1.407021870344
Iranian	government 	303	1.407021870344
Jack	in 	303	1.407021870344
Kansas	in 	303	1.407021870344
Kitty	Hawk 	303	1.407021870344
lecturer	and 	303	1.407021870344
legs	to 	303	1.407021870344
lineup	for 	303	1.407021870344
Ltd	in 	303	1.407021870344
lust	for 	303	1.407021870344
Manitoba	legislature 	303	1.407021870344
measured	using 	303	1.407021870344
menstrual	cycle 	303	1.407021870344
merchants	of 	303	1.407021870344
Messerschmitt	Bf 	303	1.407021870344
Mexican	and 	303	1.407021870344
mineral	deposits 	303	1.407021870344
moment	that 	303	1.407021870344
Monday	of 	303	1.407021870344
multinational	corporations 	303	1.407021870344
nationally	known 	303	1.407021870344
Nature	Conservancy 	303	1.407021870344
nobles	of 	303	1.407021870344
one's	life 	303	1.407021870344
outer	ring 	303	1.407021870344
peaks	and 	303	1.407021870344
pits	and 	303	1.407021870344
placing	him 	303	1.407021870344
plaque	commemorating 	303	1.407021870344
plate	was 	303	1.407021870344
properties	such 	303	1.407021870344
pulling	out 	303	1.407021870344
ratings	were 	303	1.407021870344
reciprocal	of 	303	1.407021870344
reconciliation	between 	303	1.407021870344
reign	and 	303	1.407021870344
remaining	at 	303	1.407021870344
repeated	his 	303	1.407021870344
replacing	him 	303	1.407021870344
reveal	his 	303	1.407021870344
revealing	a 	303	1.407021870344
rolled	into 	303	1.407021870344
Scotland	is 	303	1.407021870344
sequence	that 	303	1.407021870344
shaft	and 	303	1.407021870344
shareholders	of 	303	1.407021870344
shop	on 	303	1.407021870344
smart	card 	303	1.407021870344
soils	are 	303	1.407021870344
Songwriters	Hall 	303	1.407021870344
Spring	Hill 	303	1.407021870344
suspect	in 	303	1.407021870344
teach	that 	303	1.407021870344
Tech	University 	303	1.407021870344
Tobacco	Company 	303	1.407021870344
trading	as 	303	1.407021870344
traditional	songs 	303	1.407021870344
traditional	way 	303	1.407021870344
translate	into 	303	1.407021870344
transmission	with 	303	1.407021870344
treatment	was 	303	1.407021870344
violent	crimes 	303	1.407021870344
visually	impaired 	303	1.407021870344
wanted	her 	303	1.407021870344
weather	was 	303	1.407021870344
wetlands	and 	303	1.407021870344
Admission	is 	302	1.402378233808
affairs	to 	302	1.402378233808
agencies	such 	302	1.402378233808
agreed	not 	302	1.402378233808
Alfred	Hitchcock's 	302	1.402378233808
Amazon	Basin 	302	1.402378233808
Anglo	Saxon 	302	1.402378233808
ask	questions 	302	1.402378233808
assists	the 	302	1.402378233808
athletic	facilities 	302	1.402378233808
attempting	a 	302	1.402378233808
Audi	A 	302	1.402378233808
Baptist	and 	302	1.402378233808
beach	of 	302	1.402378233808
becomes	apparent 	302	1.402378233808
beings	in 	302	1.402378233808
Benjamin	Harrison 	302	1.402378233808
biographical	film 	302	1.402378233808
Brian	May 	302	1.402378233808
cable	channels 	302	1.402378233808
captivity	in 	302	1.402378233808
causes	it 	302	1.402378233808
Churches	on 	302	1.402378233808
cm	and 	302	1.402378233808
Columbia	to 	302	1.402378233808
Columbus	and 	302	1.402378233808
commander	for 	302	1.402378233808
compulsory	education 	302	1.402378233808
compulsory	for 	302	1.402378233808
configuration	and 	302	1.402378233808
contracts	in 	302	1.402378233808
contribution	from 	302	1.402378233808
Cork	City 	302	1.402378233808
cracks	in 	302	1.402378233808
credits	are 	302	1.402378233808
criminal	record 	302	1.402378233808
crop	in 	302	1.402378233808
departure	to 	302	1.402378233808
desire	and 	302	1.402378233808
details	that 	302	1.402378233808
devoted	much 	302	1.402378233808
dollars	of 	302	1.402378233808
Edinburgh	Castle 	302	1.402378233808
edited	out 	302	1.402378233808
Ellis	Island 	302	1.402378233808
emblematic	of 	302	1.402378233808
Emir	of 	302	1.402378233808
employment	with 	302	1.402378233808
enough	evidence 	302	1.402378233808
entry	level 	302	1.402378233808
Ferdinand	and 	302	1.402378233808
Fernando	de 	302	1.402378233808
Ferris	wheel 	302	1.402378233808
fertility	and 	302	1.402378233808
Field	House 	302	1.402378233808
fitting	out 	302	1.402378233808
flies	to 	302	1.402378233808
formally	the 	302	1.402378233808
frequencies	in 	302	1.402378233808
friendship	of 	302	1.402378233808
guides	and 	302	1.402378233808
Hans	von 	302	1.402378233808
hearing	this 	302	1.402378233808
id	Software 	302	1.402378233808
immigrant	from 	302	1.402378233808
Kerry	with 	302	1.402378233808
kick	in 	302	1.402378233808
kill	all 	302	1.402378233808
lied	to 	302	1.402378233808
loop	in 	302	1.402378233808
losing	her 	302	1.402378233808
Middle	Tennessee 	302	1.402378233808
Milwaukee	Bucks 	302	1.402378233808
minerals	are 	302	1.402378233808
missile	systems 	302	1.402378233808
movies	are 	302	1.402378233808
northwards	to 	302	1.402378233808
notably	as 	302	1.402378233808
occasion	for 	302	1.402378233808
ones	being 	302	1.402378233808
payments	and 	302	1.402378233808
persona	of 	302	1.402378233808
pest	control 	302	1.402378233808
Pete	Seeger 	302	1.402378233808
philosophy	from 	302	1.402378233808
Pierre	and 	302	1.402378233808
poets	such 	302	1.402378233808
popularizing	the 	302	1.402378233808
posed	as 	302	1.402378233808
posted	the 	302	1.402378233808
prisons	and 	302	1.402378233808
professors	of 	302	1.402378233808
protests	were 	302	1.402378233808
Rapids	and 	302	1.402378233808
reactions	and 	302	1.402378233808
realized	he 	302	1.402378233808
regional	news 	302	1.402378233808
remarked	on 	302	1.402378233808
remastered	version 	302	1.402378233808
reportedly	had 	302	1.402378233808
representative	on 	302	1.402378233808
representatives	were 	302	1.402378233808
requires	no 	302	1.402378233808
ruling	of 	302	1.402378233808
sentences	in 	302	1.402378233808
shifted	his 	302	1.402378233808
spears	and 	302	1.402378233808
Spencer	and 	302	1.402378233808
stance	against 	302	1.402378233808
striking	a 	302	1.402378233808
survey	found 	302	1.402378233808
talks	in 	302	1.402378233808
thereby	reducing 	302	1.402378233808
tours	with 	302	1.402378233808
transferable	vote 	302	1.402378233808
Transit	bus 	302	1.402378233808
transmitted	on 	302	1.402378233808
tribe	was 	302	1.402378233808
tropical	storms 	302	1.402378233808
Trunk	Railway 	302	1.402378233808
unreleased	songs 	302	1.402378233808
warehouse	in 	302	1.402378233808
Why	did 	302	1.402378233808
accompanies	the 	301	1.397734597272
activated	on 	301	1.397734597272
addition	was 	301	1.397734597272
administered	in 	301	1.397734597272
Agent	Orange 	301	1.397734597272
annihilation	of 	301	1.397734597272
artillery	batteries 	301	1.397734597272
assemble	a 	301	1.397734597272
astronomical	observatory 	301	1.397734597272
aviation	in 	301	1.397734597272
Baroque	and 	301	1.397734597272
basket	of 	301	1.397734597272
billion	people 	301	1.397734597272
bound	on 	301	1.397734597272
bout	with 	301	1.397734597272
boycott	the 	301	1.397734597272
Brazil	was 	301	1.397734597272
Britain's	first 	301	1.397734597272
Brooklyn	Museum 	301	1.397734597272
Burlington	and 	301	1.397734597272
Cancer	Society 	301	1.397734597272
captured	during 	301	1.397734597272
carved	on 	301	1.397734597272
casino	and 	301	1.397734597272
chess	player 	301	1.397734597272
Chris	Jericho 	301	1.397734597272
coffee	is 	301	1.397734597272
colonists	and 	301	1.397734597272
competing	at 	301	1.397734597272
conflict	resolution 	301	1.397734597272
conversion	and 	301	1.397734597272
core	memory 	301	1.397734597272
Corporation	has 	301	1.397734597272
cosmic	ray 	301	1.397734597272
courses	were 	301	1.397734597272
CSX	Transportation 	301	1.397734597272
curve	and 	301	1.397734597272
customers	were 	301	1.397734597272
deal	between 	301	1.397734597272
debt	was 	301	1.397734597272
defensive	tackle 	301	1.397734597272
demands	were 	301	1.397734597272
descended	into 	301	1.397734597272
diabetes	and 	301	1.397734597272
disabled	and 	301	1.397734597272
doctorates	from 	301	1.397734597272
follows	an 	301	1.397734597272
foot	soldiers 	301	1.397734597272
Form	College 	301	1.397734597272
formulated	a 	301	1.397734597272
foster	care 	301	1.397734597272
framework	and 	301	1.397734597272
funeral	home 	301	1.397734597272
genetic	and 	301	1.397734597272
Globe	for 	301	1.397734597272
globular	clusters 	301	1.397734597272
grade	students 	301	1.397734597272
Harbor	was 	301	1.397734597272
hills	on 	301	1.397734597272
inadequate	to 	301	1.397734597272
interactive	fiction 	301	1.397734597272
internationally	for 	301	1.397734597272
irrelevant	to 	301	1.397734597272
José	Antonio 	301	1.397734597272
judgment	in 	301	1.397734597272
levels	by 	301	1.397734597272
Lil	Wayne 	301	1.397734597272
limb	of 	301	1.397734597272
Middle	Persian 	301	1.397734597272
Millennium	Stadium 	301	1.397734597272
Muslims	who 	301	1.397734597272
mustard	gas 	301	1.397734597272
need	be 	301	1.397734597272
newscasts	in 	301	1.397734597272
Nick	at 	301	1.397734597272
normal	conditions 	301	1.397734597272
Operations	Command 	301	1.397734597272
Outer	Limits 	301	1.397734597272
parking	area 	301	1.397734597272
patrols	in 	301	1.397734597272
paying	tribute 	301	1.397734597272
Peter	is 	301	1.397734597272
phase	transition 	301	1.397734597272
pounder	guns 	301	1.397734597272
poverty	of 	301	1.397734597272
promoted	and 	301	1.397734597272
promulgation	of 	301	1.397734597272
protocol	and 	301	1.397734597272
pursued	his 	301	1.397734597272
quarter	final 	301	1.397734597272
rallied	to 	301	1.397734597272
rated	it 	301	1.397734597272
reality	the 	301	1.397734597272
receiver	to 	301	1.397734597272
rendezvoused	with 	301	1.397734597272
reserve	for 	301	1.397734597272
result	to 	301	1.397734597272
reunion	with 	301	1.397734597272
Romans	were 	301	1.397734597272
ruins	and 	301	1.397734597272
salvation	of 	301	1.397734597272
sex	of 	301	1.397734597272
siege	by 	301	1.397734597272
spacing	of 	301	1.397734597272
specific	heat 	301	1.397734597272
specifications	of 	301	1.397734597272
stronghold	in 	301	1.397734597272
strongly	criticized 	301	1.397734597272
summa	cum 	301	1.397734597272
Switzerland	to 	301	1.397734597272
teacher	for 	301	1.397734597272
teacher	to 	301	1.397734597272
tendency	towards 	301	1.397734597272
tensions	and 	301	1.397734597272
themes	such 	301	1.397734597272
traveled	by 	301	1.397734597272
tuberculosis	and 	301	1.397734597272
Twitter	that 	301	1.397734597272
ubiquitous	in 	301	1.397734597272
ultimatum	to 	301	1.397734597272
umbrella	term 	301	1.397734597272
verses	and 	301	1.397734597272
vocalist	on 	301	1.397734597272
volcano	is 	301	1.397734597272
whatever	is 	301	1.397734597272
abuse	by 	300	1.393090960737
Action	Party 	300	1.393090960737
agrees	that 	300	1.393090960737
Alabama	State 	300	1.393090960737
allergic	reactions 	300	1.393090960737
alumni	have 	300	1.393090960737
animal	in 	300	1.393090960737
arch	bridge 	300	1.393090960737
assault	was 	300	1.393090960737
atomic	mass 	300	1.393090960737
attested	to 	300	1.393090960737
attitude	control 	300	1.393090960737
background	radiation 	300	1.393090960737
Balkan	Wars 	300	1.393090960737
becomes	very 	300	1.393090960737
Billy	Joel 	300	1.393090960737
Blue	Water 	300	1.393090960737
bowled	out 	300	1.393090960737
build	it 	300	1.393090960737
Cardiff	and 	300	1.393090960737
caretaker	manager 	300	1.393090960737
census	figures 	300	1.393090960737
chassis	was 	300	1.393090960737
choral	music 	300	1.393090960737
cleared	and 	300	1.393090960737
clinical	practice 	300	1.393090960737
coaches	in 	300	1.393090960737
collaborated	in 	300	1.393090960737
commit	the 	300	1.393090960737
confined	in 	300	1.393090960737
consecutive	season 	300	1.393090960737
contained	some 	300	1.393090960737
contemporary	artists 	300	1.393090960737
coupe	and 	300	1.393090960737
del	Valle 	300	1.393090960737
delivered	an 	300	1.393090960737
departed	in 	300	1.393090960737
departed	to 	300	1.393090960737
Development	Index 	300	1.393090960737
digits	in 	300	1.393090960737
ears	of 	300	1.393090960737
electrons	from 	300	1.393090960737
emptying	into 	300	1.393090960737
equations	in 	300	1.393090960737
fields	for 	300	1.393090960737
file	to 	300	1.393090960737
Financial	Center 	300	1.393090960737
Finsbury	Park 	300	1.393090960737
forensic	science 	300	1.393090960737
fruit	in 	300	1.393090960737
fundraiser	for 	300	1.393090960737
glacial	period 	300	1.393090960737
Global	Positioning 	300	1.393090960737
Group	plc 	300	1.393090960737
habitats	and 	300	1.393090960737
highway	passes 	300	1.393090960737
Hindu	temple 	300	1.393090960737
HIV	and 	300	1.393090960737
Human	Torch 	300	1.393090960737
IAAF	World 	300	1.393090960737
incorporated	and 	300	1.393090960737
incorporated	city 	300	1.393090960737
infrastructure	was 	300	1.393090960737
initiatives	in 	300	1.393090960737
inland	waterways 	300	1.393090960737
institutes	in 	300	1.393090960737
liberal	in 	300	1.393090960737
limit	in 	300	1.393090960737
Little	Richard 	300	1.393090960737
locating	the 	300	1.393090960737
Lyon	Mackenzie 	300	1.393090960737
Mac	and 	300	1.393090960737
Marines	in 	300	1.393090960737
meanings	in 	300	1.393090960737
Metro	and 	300	1.393090960737
monastic	life 	300	1.393090960737
morning	newscast 	300	1.393090960737
mortality	in 	300	1.393090960737
mountainous	region 	300	1.393090960737
mountains	that 	300	1.393090960737
obituary	in 	300	1.393090960737
observatory	was 	300	1.393090960737
Orlando	Magic 	300	1.393090960737
paradigm	of 	300	1.393090960737
pays	the 	300	1.393090960737
Phi	Kappa 	300	1.393090960737
politicians	of 	300	1.393090960737
presidency	was 	300	1.393090960737
pump	and 	300	1.393090960737
racism	in 	300	1.393090960737
ranges	between 	300	1.393090960737
rear	spoiler 	300	1.393090960737
Records	is 	300	1.393090960737
Reed	was 	300	1.393090960737
Russia	for 	300	1.393090960737
server	is 	300	1.393090960737
sickness	and 	300	1.393090960737
sink	the 	300	1.393090960737
skin	to 	300	1.393090960737
speakers	to 	300	1.393090960737
speaks	in 	300	1.393090960737
specifies	a 	300	1.393090960737
sphere	and 	300	1.393090960737
sponsor	the 	300	1.393090960737
structures	with 	300	1.393090960737
Summer	Palace 	300	1.393090960737
Syria	in 	300	1.393090960737
Tammany	Hall 	300	1.393090960737
tempo	of 	300	1.393090960737
theological	and 	300	1.393090960737
Tim	Burton 	300	1.393090960737
transmission	system 	300	1.393090960737
travels	with 	300	1.393090960737
unsuccessfully	tried 	300	1.393090960737
users	may 	300	1.393090960737
vegetation	in 	300	1.393090960737
victories	against 	300	1.393090960737
Wilfrid	Laurier 	300	1.393090960737
Without	Borders 	300	1.393090960737
worldwide	on 	300	1.393090960737
Yellow	Line 	300	1.393090960737
Zeus	and 	300	1.393090960737
Abdul	Aziz 	299	1.388447324201
advertisements	in 	299	1.388447324201
analyzed	by 	299	1.388447324201
Antioch	and 	299	1.388447324201
Anzac	Day 	299	1.388447324201
architect	John 	299	1.388447324201
aristocracy	and 	299	1.388447324201
Baltimore	County 	299	1.388447324201
beauty	in 	299	1.388447324201
Brazil	is 	299	1.388447324201
Broadway	show 	299	1.388447324201
buried	by 	299	1.388447324201
calculated	the 	299	1.388447324201
cleaning	the 	299	1.388447324201
clinical	and 	299	1.388447324201
column	on 	299	1.388447324201
combines	a 	299	1.388447324201
communications	to 	299	1.388447324201
compete	on 	299	1.388447324201
components	such 	299	1.388447324201
composite	materials 	299	1.388447324201
considerably	larger 	299	1.388447324201
convergent	evolution 	299	1.388447324201
coverage	on 	299	1.388447324201
crater	in 	299	1.388447324201
cup	competitions 	299	1.388447324201
debuted	the 	299	1.388447324201
designers	to 	299	1.388447324201
distinction	was 	299	1.388447324201
distinguish	from 	299	1.388447324201
disturb	the 	299	1.388447324201
executing	a 	299	1.388447324201
failed	when 	299	1.388447324201
fighter	in 	299	1.388447324201
forts	in 	299	1.388447324201
gates	are 	299	1.388447324201
governor's	office 	299	1.388447324201
guns	had 	299	1.388447324201
halt	to 	299	1.388447324201
happen	if 	299	1.388447324201
happened	with 	299	1.388447324201
heal	the 	299	1.388447324201
Hell	in 	299	1.388447324201
Herbie	Hancock 	299	1.388447324201
Illinois	to 	299	1.388447324201
impulse	response 	299	1.388447324201
inaccessible	to 	299	1.388447324201
Jesus	to 	299	1.388447324201
judicial	district 	299	1.388447324201
knocked	unconscious 	299	1.388447324201
Law	Library 	299	1.388447324201
learned	and 	299	1.388447324201
lightning	and 	299	1.388447324201
lots	and 	299	1.388447324201
MacDonald	and 	299	1.388447324201
Marlene	Dietrich 	299	1.388447324201
Marriage	Act 	299	1.388447324201
mining	was 	299	1.388447324201
moons	of 	299	1.388447324201
nearby	areas 	299	1.388447324201
offering	an 	299	1.388447324201
options	available 	299	1.388447324201
partly	based 	299	1.388447324201
permanent	member 	299	1.388447324201
piston	engine 	299	1.388447324201
polarization	of 	299	1.388447324201
portrait	was 	299	1.388447324201
prayers	for 	299	1.388447324201
proposition	that 	299	1.388447324201
radar	system 	299	1.388447324201
recognize	a 	299	1.388447324201
recordings	on 	299	1.388447324201
refinery	in 	299	1.388447324201
regulations	to 	299	1.388447324201
related	with 	299	1.388447324201
Relations	Committee 	299	1.388447324201
reopened	the 	299	1.388447324201
repeatedly	in 	299	1.388447324201
Republic	as 	299	1.388447324201
risen	from 	299	1.388447324201
Robert	Peel 	299	1.388447324201
rumor	that 	299	1.388447324201
secondary	modern 	299	1.388447324201
shares	were 	299	1.388447324201
shock	absorbers 	299	1.388447324201
shocked	and 	299	1.388447324201
Show	Boat 	299	1.388447324201
signatures	of 	299	1.388447324201
specimens	are 	299	1.388447324201
steep	and 	299	1.388447324201
subway	and 	299	1.388447324201
Suppose	we 	299	1.388447324201
tank	to 	299	1.388447324201
technical	difficulties 	299	1.388447324201
That	Girl 	299	1.388447324201
throne	for 	299	1.388447324201
transmitter	was 	299	1.388447324201
treat	a 	299	1.388447324201
trend	was 	299	1.388447324201
Tribe	Called 	299	1.388447324201
turns	and 	299	1.388447324201
Ukraine	in 	299	1.388447324201
viewing	of 	299	1.388447324201
Villa	and 	299	1.388447324201
volunteers	were 	299	1.388447324201
Wagga	Wagga 	299	1.388447324201
Yard	for 	299	1.388447324201
yellow	to 	299	1.388447324201
your	hands 	299	1.388447324201
Adoration	of 	298	1.383803687665
affected	areas 	298	1.383803687665
affirmation	of 	298	1.383803687665
aggression	and 	298	1.383803687665
altitudes	of 	298	1.383803687665
ammunition	for 	298	1.383803687665
assist	them 	298	1.383803687665
assured	that 	298	1.383803687665
becoming	president 	298	1.383803687665
Benjamin	Britten 	298	1.383803687665
bones	are 	298	1.383803687665
bow	to 	298	1.383803687665
briefly	returned 	298	1.383803687665
cancer	treatment 	298	1.383803687665
cap	for 	298	1.383803687665
catered	to 	298	1.383803687665
compounds	such 	298	1.383803687665
conducted	for 	298	1.383803687665
coup	was 	298	1.383803687665
crown	on 	298	1.383803687665
cultivation	in 	298	1.383803687665
darker	and 	298	1.383803687665
database	and 	298	1.383803687665
Defense	Department 	298	1.383803687665
Democrat	in 	298	1.383803687665
deposed	and 	298	1.383803687665
deputy	in 	298	1.383803687665
Detroit	River 	298	1.383803687665
differences	among 	298	1.383803687665
disappointed	that 	298	1.383803687665
dissolving	the 	298	1.383803687665
distributions	of 	298	1.383803687665
document	to 	298	1.383803687665
economically	viable 	298	1.383803687665
